Crop_Name,Nitrogen,Phosphorous,Potassium,Temperature,Humidity,Soil_pH,Rainfall,Altitude_msl,Soil_Type,Organic_Carbon,Budget_per_Acre,Sunlight_Hours
Kiwi,144.293849,73.04400307,158.5100407,15.09131131,66.93547055,6.509146668,946.3389274,1068,Loamy,1.66,234374,6.17271846
Kiwi,103.3448904,64.47072106,146.7427357,22.36425116,82.90244293,6.054390616,1051.349121,1166,Loamy,1.65,276651,6.635265625
Kiwi,109.6333598,59.38564904,176.5303116,19.1178725,88.23435184,6.687508053,1112.08459,1539,Loamy,1.57,235424,6.364245717
Kiwi,127.5466419,79.19218187,142.1015278,21.09960763,83.90486223,6.031857969,1444.200037,961,Loamy,1.23,335893,7.480443811
Kiwi,149.0944315,63.85661046,164.0643083,9.012509135,75.73782016,6.298865514,1046.689945,1587,Loamy,1.26,347706,6.068471477
Kiwi,121.7161395,76.45736512,142.8223743,23.69135391,73.60847997,6.236986557,951.8096201,1872,Loamy,1.72,218621,6.77862689
Kiwi,121.6865727,57.18254229,124.1248276,10.94928713,69.27709273,6.166281254,1446.985599,1449,Loamy,1.68,304545,6.362506353
Kiwi,143.362107,69.92792229,163.5572885,18.48696352,71.71531947,5.681546505,977.116704,1810,Loamy,1.31,208400,6.286532146
Kiwi,112.1643404,66.33360388,141.019225,20.87865566,78.37229827,6.837368874,1232.408892,1467,Loamy,1.38,294215,5.932629226
Kiwi,105.6088467,57.48030008,144.9755491,17.53107569,87.25663899,6.172906281,1259.098517,1734,Loamy,1.12,237063,6.627251482
Kiwi,101.4459372,78.73411799,182.5785056,19.20001393,76.08440083,6.067919598,1227.761512,1157,Loamy,1.03,241067,7.283789439
Kiwi,116.9164331,70.58903918,159.7942212,15.58530998,83.82503232,6.033525272,1330.810513,907,Loamy,1.01,243437,7.067062408
Kiwi,141.0807305,66.31970921,163.5463758,24.2354598,82.81671083,5.907148243,1331.055567,1516,Loamy,1.27,312672,5.723964493
Kiwi,144.1129512,76.21065936,121.5947014,17.24768509,70.77383139,5.632856047,1187.32766,1954,Loamy,1.32,233448,6.990139653
Kiwi,100.4235167,75.72151382,161.4130178,16.40900522,80.53836742,5.939853245,1199.097817,1325,Loamy,1.66,216844,5.798708
Kiwi,123.6013184,78.2224927,167.1891906,12.33648359,71.36232608,5.826338164,1429.600703,1025,Loamy,1.61,219960,5.896063878
Kiwi,105.5200878,65.06466844,147.2982602,9.562860699,74.57862243,4.978039642,936.0036962,1855,Loamy,1.79,313058,6.681192328
Kiwi,129.7553645,72.71109123,178.7523769,21.81254701,85.7108294,5.661059302,1168.802301,1261,Loamy,1.8,273960,6.295231545
Kiwi,136.7828234,57.99005418,116.4732503,23.92875771,70.70376752,6.096201359,907.5554641,1266,Loamy,1.05,244174,7.099550938
Kiwi,140.353995,70.68556164,149.6188086,11.39175741,74.20340635,6.345937661,1090.02034,1435,Loamy,1.59,230474,7.152684798
Kiwi,121.2933057,68.09920295,174.9340936,18.3572986,84.55484519,5.867373211,1205.487504,814,Loamy,1.36,244129,7.427139224
Kiwi,116.2315386,60.40672886,159.6700596,17.77755373,70.25305885,5.724310344,1376.720536,1416,Loamy,1.11,313339,5.792655363
Kiwi,113.3621736,78.73616891,148.3065833,14.00124342,72.84523608,5.537285149,1045.391165,1020,Loamy,1.49,325546,7.106088111
Kiwi,115.8168826,75.14166427,169.2891525,21.84007757,81.64050851,6.005845712,1094.219292,838,Loamy,1.18,291266,7.340778445
Kiwi,124.4068116,71.01500431,152.5406654,25.82904008,77.90947157,5.735740117,1024.790535,937,Loamy,1.74,261837,5.847345146
Kiwi,117.5618911,64.39694903,136.61239,17.27391699,85.68202343,5.801233194,1324.8267,1665,Loamy,1.4,334003,6.572745673
Kiwi,116.9376049,76.93035916,131.2192748,12.10420047,82.5092071,6.261415231,1393.666072,1213,Loamy,1.7,341539,5.621809626
Kiwi,109.504107,76.9860183,132.7269064,16.6074106,70.95881819,6.48148704,1024.344066,1001,Loamy,1.6,270867,6.942776409
Kiwi,106.5633527,65.43882787,144.5330488,22.1159611,78.33335326,5.800991154,1282.769958,817,Loamy,1.6,211324,6.90740289
Kiwi,99.97414124,76.96949191,145.445271,14.69214319,64.90470171,5.750965642,1143.941476,1972,Loamy,1.57,211815,7.916960398
Kiwi,117.0188516,71.83427366,153.55941,16.19344058,82.68965249,5.950868729,1454.801578,1425,Loamy,1.09,283211,6.670333137
Kiwi,132.0168547,73.33302641,158.5788313,11.16831926,77.08124808,6.574227617,885.6588416,1384,Loamy,1.04,250153,7.125939076
Kiwi,150.4871584,59.23948452,141.526275,13.33275258,77.62870459,6.033498618,1000.664082,1965,Loamy,1.64,326498,8.057026688
Kiwi,116.5499491,66.39485674,165.9136697,26.42059643,81.59697393,5.672113147,1371.744333,1391,Loamy,1.53,255398,6.55295738
Kiwi,99.04889037,61.69341096,137.8380504,17.53828068,77.383482,5.567818338,1335.150046,974,Loamy,1.71,232137,7.632572653
Kiwi,120.1114493,73.54751365,143.8457612,16.61868086,84.25050723,6.270495038,1248.575196,1109,Loamy,1.08,202571,6.603372607
Kiwi,104.9802579,73.38296552,152.6374771,12.18132616,69.59095246,5.768825742,1216.990846,850,Loamy,1.22,347824,6.648600796
Kiwi,142.7068068,70.68329874,166.4106705,24.95898207,76.12957841,6.258550409,1146.472024,1999,Loamy,1.19,252963,6.326177798
Kiwi,147.1321734,73.69552231,164.2946294,23.62925825,75.49264089,5.418698534,1368.639377,1263,Loamy,1.31,278017,7.140931573
Kiwi,127.0154734,69.85655549,161.4243934,21.12830679,79.91340024,5.750234813,1186.175573,849,Loamy,1.12,261640,7.173524823
Kiwi,141.326947,82.88170381,166.5827926,14.95013563,78.12645423,5.790427559,856.1300206,1447,Loamy,1.45,258342,8.020368556
Kiwi,141.8375491,81.14709657,139.6559353,21.83780058,71.86272751,5.941889273,1255.561387,1748,Loamy,1.11,323757,7.569713321
Kiwi,97.64437674,58.20617911,138.1202263,10.15039849,78.38292237,5.605355116,970.7147239,1877,Loamy,1.4,295807,6.839344456
Kiwi,113.8686312,66.03747224,159.9671041,18.01911714,80.72489769,5.848606046,1313.797489,1024,Loamy,1.14,229302,6.894628843
Kiwi,128.9085677,70.84805016,131.358423,12.24280023,82.71235379,6.435999918,1103.023964,1889,Loamy,1.33,291764,6.016567369
Kiwi,104.0641432,73.85303364,146.8059328,10.58204871,71.92874826,6.082513993,1357.557772,1201,Loamy,1.11,277066,6.875899611
Kiwi,117.7495012,70.71083351,173.8276889,12.19830671,76.89361931,6.499533664,1087.413264,1548,Loamy,1.47,287642,6.896771831
Kiwi,121.2051465,64.11243219,128.9695492,14.69395808,76.54154578,5.650346019,1258.608169,1037,Loamy,1.04,349515,7.260502228
Kiwi,140.9617683,72.24126166,145.4613569,12.53048368,78.2001663,6.607018854,1351.385875,1093,Loamy,1.28,244405,6.234578897
Kiwi,129.1218317,59.13628845,121.1950108,15.55332134,75.10938463,5.989911451,1473.019882,1411,Loamy,1.23,205374,7.062693509
Kiwi,117.6745848,54.98495126,160.6788053,19.08133384,83.7800789,6.456509601,1190.622773,1761,Loamy,1.1,268068,7.236273916
Kiwi,128.4149193,65.7258423,157.1919476,18.96183368,65.94606764,6.287817671,1214.580497,1722,Loamy,1.02,315944,6.495725575
Kiwi,107.9790989,61.33617908,133.4874755,18.3658768,89.89535074,6.120953665,969.1793476,1273,Loamy,1.65,301922,5.462885714
Kiwi,137.5391619,56.89812211,135.7327467,14.26982191,81.14648004,5.602389144,1004.051358,1505,Loamy,1.22,271655,5.673290493
Kiwi,132.2836871,57.8348674,158.0707306,19.89306713,80.0370166,5.560581197,1118.64937,1100,Loamy,1.55,217394,5.655574543
Kiwi,142.3778819,80.29210072,128.2771213,19.58979205,79.87978378,6.439996276,1069.928696,1213,Loamy,1.0,276705,6.626455377
Kiwi,104.3758387,75.86589899,153.2527976,20.81607911,77.35272918,6.134186987,1269.251663,921,Loamy,1.17,227479,6.271238132
Kiwi,108.9576589,76.60776149,175.6633533,15.30446482,80.69138126,6.33300482,845.5072536,1645,Loamy,1.43,248012,5.413527691
Kiwi,152.3327043,70.47152456,124.2546445,17.76634929,85.13173146,6.310525295,1334.599806,1483,Loamy,1.21,271301,7.383811907
Kiwi,138.1701223,73.14702139,163.9207246,11.39229788,72.97873695,6.173100237,1187.612716,922,Loamy,1.14,341530,6.380597334
Kiwi,124.1686214,61.43557915,154.7740996,19.6134846,70.92765302,5.635408363,874.3693684,1037,Loamy,1.76,340974,7.442297584
Kiwi,130.3912445,73.43853938,152.4660842,13.49027929,73.76280848,6.500624481,1073.293468,1985,Loamy,1.39,278266,6.712758387
Kiwi,141.9053137,69.36307808,125.7202455,12.05522655,86.93209036,6.304982357,1415.305907,1187,Loamy,1.51,320345,6.256545409
Kiwi,143.6112532,68.41474492,157.0300618,24.57626835,73.6612554,5.416028537,1211.881561,1597,Loamy,1.7,312899,6.561961835
Kiwi,107.9235524,72.79861675,163.6491574,19.96498823,66.87692737,5.480539143,1173.221427,1583,Loamy,1.07,274588,6.313245623
Kiwi,138.1422879,73.1259802,138.6591574,19.33324184,75.64846645,5.725962715,1336.253351,1419,Loamy,1.53,301677,7.063875824
Kiwi,100.7272614,71.1385095,136.4476152,14.33986749,84.87178855,6.43835634,1074.545216,962,Loamy,1.8,203899,6.692143205
Kiwi,122.1482107,64.81635702,171.9473495,13.95068863,68.2732324,5.762600059,1464.479638,1952,Loamy,1.37,244847,6.038951155
Kiwi,142.6411989,77.64624641,126.5498489,18.44763591,86.26276928,5.911712129,1183.834391,1005,Loamy,1.07,263065,5.660978452
Kiwi,99.05053841,70.46606601,116.8533198,15.00625097,79.48367124,6.14712896,1479.155815,820,Loamy,1.74,335193,7.176955717
Kiwi,139.2699289,82.3552673,176.0931768,25.76485445,69.62954423,6.149615915,907.6673128,1288,Loamy,1.39,272291,5.98141225
Kiwi,118.7518511,73.17796371,146.3777384,12.9881952,74.4197229,6.427109435,1290.960106,909,Loamy,1.21,278343,7.17564511
Kiwi,116.6436813,70.41026904,155.8628148,11.66118354,93.59996602,5.740538019,916.92734,1955,Loamy,1.34,246136,6.499255561
Kiwi,130.2496825,72.06936983,120.6483859,25.48439096,82.56489309,5.328391644,947.0762889,1901,Loamy,1.67,305262,4.885891823
Kiwi,134.1961955,87.84579997,136.30183,24.50951195,69.55008346,5.464752053,993.7997697,893,Loamy,1.19,345083,6.569879512
Kiwi,145.9858967,70.53696054,126.5970604,24.39134667,86.04327554,6.604885527,804.7313923,1019,Loamy,1.42,228348,7.079327884
Kiwi,110.9526153,66.89850153,118.5601979,18.52563618,76.81718594,5.639105441,907.5420252,1829,Loamy,1.53,217918,7.034185986
Kiwi,149.6079661,59.64123703,176.8134721,13.18173688,78.75729077,5.800582417,1077.54496,1275,Loamy,1.06,320572,7.295933947
Kiwi,123.9226602,61.00386309,153.2658638,13.08357095,75.31356798,6.409085495,902.4449213,1060,Loamy,1.77,200849,6.60026449
Kiwi,113.9618383,77.34406324,170.3597769,15.15148083,62.97510418,6.693129368,858.5485242,1569,Loamy,1.64,349702,6.644657231
Kiwi,139.6544716,71.40353272,142.8073824,9.384872846,78.4826956,5.489146816,994.3756379,1964,Loamy,1.48,269335,6.071874523
Kiwi,122.3525535,77.8344576,157.4956159,17.6979197,75.69450187,5.219853563,1499.070852,1341,Loamy,1.3,326477,6.114412102
Kiwi,145.9806573,76.07109222,141.8435701,13.91810986,74.57902182,5.828056924,1139.480049,1960,Loamy,1.53,286509,6.332857213
Kiwi,142.1764729,77.89727199,167.1613432,16.23823138,84.49537812,5.238434249,1040.291974,1327,Loamy,1.24,208721,6.66772406
Kiwi,135.9567462,66.77323543,160.2217868,14.0035696,74.17821535,6.125380307,979.2013285,923,Loamy,1.05,302502,5.093560858
Kiwi,114.3234827,71.62012708,131.640218,21.75635937,82.18626465,5.643812229,923.741155,1185,Loamy,1.2,214503,7.571497439
Kiwi,138.0320524,64.46984901,153.1383951,26.20896151,75.67238754,6.437837101,1120.450909,1210,Loamy,1.45,283198,6.580804343
Kiwi,147.0940952,76.93580455,123.3325218,17.67566454,75.31868984,6.501793497,873.0284651,1264,Loamy,1.32,330347,6.608924683
Kiwi,112.4709062,69.97597482,146.6591211,7.558566627,61.21432481,5.522833999,965.0112092,1940,Loamy,1.55,270237,7.545374313
Kiwi,120.0318089,62.04996805,142.0738388,27.24769667,69.30015266,5.487317834,995.0814174,1737,Loamy,1.67,322126,6.721158261
Kiwi,120.139072,74.152622,127.7750468,25.27223455,67.91210126,5.026684115,1382.321057,886,Loamy,1.27,254331,8.300673948
Kiwi,117.4381288,69.99959796,156.293524,17.76565617,74.64958881,6.086285111,1466.120664,1208,Loamy,1.51,208878,6.989906784
Kiwi,135.6129465,56.46604064,171.8361939,24.2847255,77.3608386,5.554702981,1048.196748,817,Loamy,1.6,233515,6.682904044
Kiwi,110.5797167,52.39829022,172.4061821,8.257939975,76.50901275,5.988675084,1010.912144,1689,Loamy,1.34,212945,7.694210728
Kiwi,93.38861041,80.10041294,136.1008036,20.11376039,85.55914564,6.293757287,1037.624364,1975,Loamy,1.52,283621,7.285047864
Kiwi,125.3180653,78.44165243,168.0419332,13.60525505,76.14898552,5.968528224,1258.285072,1689,Loamy,1.49,299696,6.770142737
Kiwi,148.8208721,67.87589036,160.2833682,19.1838845,75.89517909,6.549494997,1089.232635,1277,Loamy,1.56,212230,7.469366181
Kiwi,142.1701371,64.68968721,150.0648487,20.17680399,74.71219488,5.875690422,1146.047702,1961,Loamy,1.75,215168,7.325696128
Kiwi,102.6949801,72.18150637,125.1980644,11.18251032,83.78931581,5.938694668,1493.404605,1761,Loamy,1.49,253144,6.470337367
Kiwi,125.0847191,74.86961013,141.5183722,12.77365605,74.72823447,6.539136773,1283.443799,1360,Loamy,1.37,259151,6.652046713
Kiwi,131.0445963,73.53868195,174.9770654,19.89783438,80.71033367,5.787787252,1008.065264,1641,Loamy,1.67,226848,6.218608632
Kiwi,104.5664943,66.30201806,132.6316262,23.42074464,80.04951675,5.829343563,1060.860287,1772,Loamy,1.29,240514,6.893870612
Kiwi,93.13767226,75.67509162,161.8538693,17.82815699,70.00194951,6.078824014,932.9102326,1985,Loamy,1.05,299046,6.428703629
Kiwi,136.2494236,72.49107749,172.6841781,22.01195116,68.0932505,5.636447299,1272.472368,1575,Loamy,1.35,308357,6.740425592
Kiwi,105.0777235,59.04647581,133.8508217,12.77110612,70.17798164,6.201016833,1076.472185,1050,Loamy,1.27,290311,7.564914498
Kiwi,137.8399256,70.58645491,174.4610297,14.6317182,75.34145168,5.753199259,893.8152259,1586,Loamy,1.59,216393,6.127261443
Kiwi,118.9572108,65.12821445,171.0160444,21.29148261,68.05631337,6.048387928,997.1706709,1636,Loamy,1.22,215261,7.863582719
Kiwi,111.217651,74.88724216,174.456683,19.97172466,85.67999803,6.307990863,906.3412027,979,Loamy,1.2,216096,7.618859211
Kiwi,111.6867624,72.65816177,172.5113217,22.60732839,85.80839332,5.942517001,931.2343835,1777,Loamy,1.6,280823,6.751485517
Kiwi,128.0806263,59.47157575,135.8044541,22.85252513,74.16085593,6.509181243,1089.484269,1907,Loamy,1.48,276421,7.107166703
Kiwi,133.0402081,63.15122308,124.5599331,12.23223875,85.07815868,6.497693729,1357.069122,1187,Loamy,1.16,230222,6.176656567
Kiwi,139.5287875,70.80237762,121.5128482,20.15271948,76.66094153,6.194646607,1320.647849,1794,Loamy,1.06,312249,6.272333755
Kiwi,123.6067847,71.79309856,138.1031036,19.73477182,83.75592534,5.889304378,1485.572559,1187,Loamy,1.23,318320,7.83709013
Kiwi,108.2279386,72.17505214,157.1811793,17.29110497,77.11800433,6.313184321,1056.882789,1717,Loamy,1.67,318069,6.015180486
Kiwi,127.2770191,77.82752578,150.3321156,15.12605206,70.37362939,6.01370916,1086.134171,1172,Loamy,1.77,263074,6.550260854
Kiwi,136.7657458,66.102565,161.0549952,19.64898574,71.59172846,6.14816053,1042.911962,1144,Loamy,1.08,278229,5.765376882
Kiwi,112.3905887,61.5394212,176.7078341,18.35577773,79.86034382,5.856397859,1352.989741,1244,Loamy,1.75,280526,6.170702348
Kiwi,110.4140677,87.42534724,165.6368982,8.406487249,87.90216812,5.38944583,924.1613487,925,Loamy,1.31,261569,6.739362994
Kiwi,136.2859949,74.61872336,158.8641072,18.55195684,77.59472475,5.893642533,1510.540676,1734,Loamy,1.37,291771,4.47837482
Kiwi,105.4225924,74.65191322,160.0427173,23.58491519,84.93145816,6.426752933,1346.650405,1803,Loamy,1.22,214580,7.34620116
Kiwi,112.9295052,64.36737029,122.4975972,20.19548624,82.12678604,6.423337039,1363.059914,1580,Loamy,1.27,344549,6.314446097
Kiwi,156.4936749,75.32825646,138.677202,16.33948605,81.22451468,5.96815167,841.2760515,1972,Loamy,1.61,233317,8.188592671
Kiwi,132.9860694,61.34491473,162.3660128,23.41068061,77.15129756,6.77914534,912.6245373,1246,Loamy,1.08,249823,6.601148032
Kiwi,139.853751,67.14465336,182.1222799,17.20932292,77.27011741,6.018998115,1059.049873,1098,Loamy,1.5,260147,6.512421405
Kiwi,143.5576196,80.65371591,178.6093696,18.11749595,78.42401333,5.674203463,1496.839484,1878,Loamy,1.3,336686,7.605871463
Kiwi,109.1194474,68.32685468,170.1149387,17.63379137,77.44808105,6.630620649,1172.134886,1225,Loamy,1.17,221953,6.057472358
Kiwi,130.0471927,78.03411811,130.5887782,11.24043451,68.29987678,5.803451572,1077.108908,931,Loamy,1.64,245541,6.39188937
Kiwi,131.3946565,77.39990121,125.9972328,10.98466943,66.86733545,5.729236325,1282.620943,1478,Loamy,1.07,332944,6.516313317
Kiwi,109.631571,57.30870772,114.743344,17.4763353,69.21049375,5.681638748,923.0663744,1665,Loamy,1.75,307232,6.72052013
Kiwi,115.2634886,83.32177565,163.8237687,23.20891083,73.96785327,5.336963088,1130.182465,932,Loamy,1.49,281385,5.763534365
Kiwi,118.6004577,71.60845217,128.453679,9.330764553,84.60509211,6.045126682,911.70495,855,Loamy,1.35,289533,5.869355811
Kiwi,118.9843146,64.47907351,142.3503594,12.70292196,79.17698129,6.374231421,1303.717261,1995,Loamy,1.61,319466,6.728976491
Kiwi,145.8823251,71.69258748,155.1433487,21.97060017,66.70820842,5.915870211,1428.187357,1429,Loamy,1.28,234799,6.076883896
Kiwi,149.3268447,61.66611229,123.5794959,19.01170556,77.10278214,5.996653248,1080.128745,1891,Loamy,1.17,218066,6.729899061
Kiwi,95.28598391,68.2037082,166.6692283,21.04121998,79.83039188,5.776532976,1233.808591,960,Loamy,1.41,284230,7.337056295
Kiwi,125.0196793,62.59518569,140.9842586,14.25756452,77.37166062,6.38012811,1294.388596,901,Loamy,1.64,315191,6.876921152
Kiwi,146.4305543,80.49311041,179.0356886,18.66556442,70.89511547,6.182303895,927.3166477,1906,Loamy,1.73,213398,6.111980732
Kiwi,118.423908,67.69038764,159.748383,24.906708,77.74258081,5.58545485,1241.936355,1199,Loamy,1.45,228530,7.374830554
Kiwi,113.0037775,67.5328321,185.5033696,13.42869688,76.07076447,5.680160801,992.2874377,1678,Loamy,1.29,231889,6.812404122
Kiwi,112.6018375,75.58666812,141.1547834,22.62805486,75.62851759,6.159488136,1454.838713,1426,Loamy,1.64,348055,5.811797921
Kiwi,111.9149696,77.86562511,177.5115192,20.15994159,75.85285085,6.127714353,1256.951968,1412,Loamy,1.05,288386,5.247719979
Kiwi,110.9826943,72.13443779,137.8949729,16.57120027,75.26642543,5.560128901,860.6953821,1131,Loamy,1.49,316849,6.535947766
Kiwi,132.5295021,74.29451908,127.4748515,19.60576553,74.20845187,6.336081045,1362.9175,1585,Loamy,1.04,204721,7.051278026
Kiwi,116.5795382,73.06269109,174.8995665,21.50388218,74.1736101,6.393032744,1147.286948,1786,Loamy,1.23,322392,5.357903162
Kiwi,133.2304181,54.83728753,157.356236,16.081603,78.6618421,5.596356074,1040.846874,833,Loamy,1.13,324621,5.310389608
Kiwi,137.4325968,63.53786897,122.0901352,13.61397061,75.61506643,6.24095904,1330.706102,1166,Loamy,1.61,273657,6.065220365
Kiwi,97.75728582,79.55447687,129.21962,18.51452607,73.1299168,5.790502785,1229.159647,841,Loamy,1.32,239197,8.084281279
Kiwi,107.2460936,61.76547587,160.8294212,18.71392178,80.2295283,5.525719405,1047.407588,1906,Loamy,1.55,312529,7.035380658
Kiwi,151.1737566,68.26267399,144.0773335,13.39982136,73.95268796,5.281842458,882.6298914,1312,Loamy,1.32,280268,5.717674092
Kiwi,119.9735799,68.53325815,168.6249144,15.4073456,75.44298031,6.411450996,895.8553011,1577,Loamy,1.69,266104,5.789675817
Kiwi,118.4063921,70.01109982,143.4272302,22.8380965,81.74454951,6.019771386,1076.377553,1102,Loamy,1.0,209850,5.846660465
Kiwi,115.0080952,60.55821917,146.4753377,19.42724852,63.7804656,6.185415558,1285.288856,1304,Loamy,1.27,318400,7.096382954
Kiwi,116.6558482,68.34646604,147.0780684,16.2307504,72.33761764,5.84597931,847.9225735,1952,Loamy,1.06,222676,5.811619541
Kiwi,107.9658784,73.41231093,178.5824355,23.06864526,64.92503578,6.694411162,1301.796126,1372,Loamy,1.63,278866,6.075066933
Kiwi,149.0122562,67.53885915,178.3598741,25.9339158,80.70488657,6.668186075,1042.811423,1742,Loamy,1.45,212964,6.298060937
Kiwi,117.9540882,66.43292681,125.1079808,23.29976729,64.92716179,6.01301738,1472.843995,1000,Loamy,1.64,304168,6.624203042
Kiwi,94.01016785,72.10585914,129.7691797,24.47988327,67.86442758,6.207266177,1169.066345,1999,Loamy,1.62,241963,7.046370295
Kiwi,148.140151,75.3203076,157.9481625,20.62650171,81.56172443,5.410203285,1454.663934,1176,Loamy,1.34,305535,7.338077864
Kiwi,104.206065,63.42568592,137.6698202,24.59695557,89.94750452,6.179410614,1022.485334,982,Loamy,1.58,327618,7.174558919
Kiwi,146.2228258,64.996844,136.7181297,27.17315845,59.82887285,5.822556543,1079.81194,1237,Loamy,1.73,311425,6.534219183
Kiwi,101.7318181,72.20211913,122.779285,12.85535277,76.92879107,5.375476821,867.6492188,1728,Loamy,1.37,346826,7.00611785
Kiwi,124.8182011,70.23064217,138.3958379,14.76455865,78.63924398,6.170362347,1405.354622,1669,Loamy,1.16,252979,7.748634912
Kiwi,118.2155267,75.68440785,114.5582077,23.09660247,77.12762232,5.979011133,1347.581734,1375,Loamy,1.2,340507,7.561802441
Kiwi,128.2346745,73.50806711,129.4986114,20.62732659,74.35770947,5.435395514,1305.177415,863,Loamy,1.17,266967,6.158291563
Kiwi,142.8372984,66.42464505,137.4413428,22.58149593,78.56864523,5.329468519,1451.129169,1270,Loamy,1.51,236175,6.946349162
Kiwi,131.7261082,65.67250519,134.4443001,12.58222292,69.36163375,5.591238305,1399.046811,1055,Loamy,1.35,214996,6.406128637
Kiwi,102.0582653,65.54058751,172.5438555,16.57042928,70.16422846,6.278058546,1323.526186,1846,Loamy,1.24,283362,6.751762632
Kiwi,146.7302415,61.23244729,156.6892486,20.03294736,78.49322093,6.33918318,1289.770922,845,Loamy,1.45,283540,6.499719103
Kiwi,143.0118977,78.06267958,150.2195448,20.11196641,84.52682381,5.949948603,1352.203701,1997,Loamy,1.05,324769,5.354771101
Kiwi,98.72180255,79.56206235,159.2953483,16.34368077,73.11916594,5.132655237,1352.317133,1698,Loamy,1.33,245312,5.982505889
Kiwi,144.2066282,65.85423082,184.5346738,26.50224325,78.63756338,6.502434881,1260.748352,1926,Loamy,1.29,217768,6.780424064
Kiwi,105.2861401,70.53053365,145.3167261,10.47148152,81.89284447,6.218776451,1215.997251,1737,Loamy,1.46,313138,6.814764784
Kiwi,145.1969618,65.23152117,138.4569,15.28781888,78.2790566,6.464706563,951.760563,1039,Loamy,1.41,282997,6.373433563
Kiwi,100.7215614,67.19881645,157.3479168,18.37716618,80.54703471,6.98555545,1399.310089,1323,Loamy,1.23,300102,6.320608744
Kiwi,137.1260543,66.62993092,173.5186951,12.30460399,68.1284581,5.69750799,1244.253382,1493,Loamy,1.17,233336,6.778042937
Kiwi,97.21792092,71.24396143,136.0536856,11.63521119,67.80536131,6.392887803,1373.698238,1796,Loamy,1.15,261067,6.373367101
Kiwi,139.6150243,77.52410569,147.5467222,21.67435316,81.24251111,6.04717396,1316.015455,1691,Loamy,1.47,317056,6.834342119
Kiwi,110.0707712,63.45234351,157.9900341,17.22350186,79.61709834,5.930621192,1114.980192,805,Loamy,1.36,299185,6.018396276
Kiwi,115.312076,66.50425524,147.0143258,10.48276634,64.40465264,6.557826158,809.2839167,909,Loamy,1.13,334783,5.266379098
Kiwi,140.8769387,65.83693945,126.1480007,15.52355665,75.37260726,6.095121262,1318.133294,1516,Loamy,1.64,261412,7.07318143
Kiwi,126.3048567,70.25597138,121.7859216,11.44384996,76.34587179,5.910839558,1459.58743,1188,Loamy,1.04,217236,5.853235352
Kiwi,129.0606572,60.63812871,127.6060774,12.80165527,69.73451013,6.359775563,1381.388729,1067,Loamy,1.13,222783,5.808208385
Kiwi,120.9982371,61.65604461,170.1465562,19.32778022,69.92408679,5.935786047,1423.333938,924,Loamy,1.67,207012,6.777460702
Kiwi,134.7724683,75.41770045,162.9326537,16.32122963,74.82587054,6.141273826,1005.530977,1479,Loamy,1.16,242233,6.003828133
Kiwi,148.8573466,76.80525748,180.2881228,16.31620629,73.9268062,5.646670049,1235.443928,1174,Loamy,1.71,305412,6.440611338
Kiwi,118.6868021,76.68153161,145.3595956,16.65396517,73.54847069,5.731032379,1142.119989,1140,Loamy,1.24,244747,7.56767564
Kiwi,110.4745528,81.77592462,153.8609618,18.39446754,72.66923528,5.754349174,1154.072412,1867,Loamy,1.31,336459,6.211076501
Kiwi,149.0539932,78.4276867,132.5393711,21.5085613,73.14089341,5.4676513,1002.178367,1557,Loamy,1.21,209374,6.895358081
Kiwi,93.83424093,72.05217497,122.7987639,18.58350633,80.61498915,6.549925256,1438.253634,886,Loamy,1.56,330073,6.918763549
Kiwi,100.2469299,67.36007918,135.548042,17.07975354,83.32913659,5.997528072,1458.042261,910,Loamy,1.31,334049,7.664408787
Kiwi,129.2103802,58.20255827,124.6280761,24.08950642,84.5844758,5.806931211,1113.970726,1488,Loamy,1.43,315821,5.718910977
Kiwi,103.4417972,72.03970874,117.1689301,25.13458917,69.51429769,5.904996531,962.7401519,1280,Loamy,1.75,254981,6.712467561
Kiwi,121.2832372,58.21749935,156.2069527,25.05922216,70.09889377,5.835118091,1288.4599,881,Loamy,1.79,275193,6.550284942
Kiwi,129.4603017,62.28907343,129.3356108,17.8769949,75.02950106,6.353750335,1348.529169,1809,Loamy,1.61,201634,6.291516655
Kiwi,140.9167936,60.80495424,138.8449202,9.82809537,81.35607482,5.78337404,1321.432885,1559,Loamy,1.53,327371,5.941033997
Kiwi,136.4635774,77.40738086,127.9688715,11.83455106,82.5445659,5.390261973,1272.699214,860,Loamy,1.49,342084,5.355982448
Kiwi,135.0022982,70.26362005,173.197947,23.43836874,90.62510538,6.22757129,1286.386666,1796,Loamy,1.77,307429,6.958672442
Kiwi,100.0106393,66.26224942,138.141228,13.56404488,69.83588315,5.938178439,1142.159639,874,Loamy,1.26,302961,6.080201785
Kiwi,96.1493787,66.23512735,155.0650525,18.04251873,87.62388307,5.799147456,1064.711245,1093,Loamy,1.4,262739,6.078308268
Kiwi,111.7896603,63.82049745,173.0641058,22.30702759,79.55769383,5.518255882,962.6002759,956,Loamy,1.06,335412,8.318321226
Kiwi,140.6867024,60.76063727,151.1841748,11.79894927,84.06373889,5.800311101,1435.960678,1768,Loamy,1.56,292153,5.87505631
Kiwi,124.0791842,67.45045777,149.2838498,22.903786,80.57939335,5.721031989,993.3214112,1237,Loamy,1.28,226093,6.531236045
